symbol,local_code,company_name,market,sector_33_code,sector_33_name,sector_17_code,sector_17_name,size_code,size_name,effective_date,source,updated_at
2854.T,2854,グローバルＸ　テック・トップ２０－日本株式　ＥＴＦ,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2855.T,2855,グローバルＸ　グリーン・Ｊ－ＲＥＩＴ　ＥＴＦ,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2856.T,2856,ｉシェアーズ　米国債３－７年　ＥＴＦ（為替ヘッジあり）,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2857.T,2857,ｉシェアーズ　ドイツ国債　ＥＴＦ（為替ヘッジあり）,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2858.T,2858,グローバルＸ　日経２２５　カバード・コール　ＥＴＦ（プレミアム再投資型）,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2859.T,2859,ＮＥＸＴ　ＦＵＮＤＳ　ユーロ・ストックス５０指数（為替ヘッジあり）連動型上場投信,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2860.T,2860,ＮＥＸＴ　ＦＵＮＤＳ　ドイツ株式・ＤＡＸ（為替ヘッジあり）連動型上場投信,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2861.T,2861,上場インデックスファンドフランス国債（為替ヘッジなし）,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2862.T,2862,上場インデックスファンドフランス国債（為替ヘッジあり）,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2864.T,2864,グローバルＸ　ロジスティクス・ＲＥＩＴ　ＥＴＦ,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2865.T,2865,グローバルＸ　ＮＡＳＤＡＱ１００・カバード・コール　ＥＴＦ,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2866.T,2866,グローバルＸ　米国優先証券　ＥＴＦ,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2867.T,2867,グローバルＸ　自動運転＆ＥＶ　ＥＴＦ,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2868.T,2868,グローバルＸ　Ｓ＆Ｐ５００・カバード・コール　ＥＴＦ,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2869.T,2869,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００レバレッジ,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2870.T,2870,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００ダブルインバース,ETF・ETN,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2871.T,2871,ニチレイ,プライム（内国株式）,3050,食料品,0001,食品,0004,TOPIX Mid400,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2872.T,2872,セイヒョー,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2874.T,2874,横浜冷凍,プライム（内国株式）,6050,卸売業,0013,商社・卸売,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2875.T,2875,東洋水産,プライム（内国株式）,3050,食料品,0001,食品,0004,TOPIX Mid400,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2876.T,2876,デルソーレ,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2877.T,2877,日東ベスト,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2882.T,2882,イートアンドホールディングス,プライム（内国株式）,3050,食料品,0001,食品,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2883.T,2883,大冷,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2884.T,2884,ヨシムラ・フード・ホールディングス,プライム（内国株式）,3050,食料品,0001,食品,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2892.T,2892,日本食品化工,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2894.T,2894,石井食品,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2897.T,2897,日清食品ホールディングス,プライム（内国株式）,3050,食料品,0001,食品,0004,TOPIX Mid400,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2901.T,2901,ウェルディッシュ,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2903.T,2903,シノブフーズ,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2904.T,2904,一正蒲鉾,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2907.T,2907,あじかん,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2908.T,2908,フジッコ,プライム（内国株式）,3050,食料品,0001,食品,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2910.T,2910,ロック・フィールド,プライム（内国株式）,3050,食料品,0001,食品,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2911.T,2911,旭松食品,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2914.T,2914,日本たばこ産業,プライム（内国株式）,3050,食料品,0001,食品,0001,TOPIX Core30,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2915.T,2915,ケンコーマヨネーズ,プライム（内国株式）,3050,食料品,0001,食品,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2916.T,2916,仙波糖化工業,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2917.T,2917,大森屋,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2918.T,2918,わらべや日洋ホールディングス,プライム（内国株式）,3050,食料品,0001,食品,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2922.T,2922,なとり,プライム（内国株式）,3050,食料品,0001,食品,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2923.T,2923,サトウ食品,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2924.T,2924,イフジ産業,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2926.T,2926,篠崎屋,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2927.T,2927,ＡＦＣ－ＨＤアムスライフサイエンス,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2929.T,2929,ファーマフーズ,プライム（内国株式）,3050,食料品,0001,食品,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2930.T,2930,北の達人コーポレーション,プライム（内国株式）,3200,化学,0004,素材・化学,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2931.T,2931,ユーグレナ,プライム（内国株式）,3050,食料品,0001,食品,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2932.T,2932,ＳＴＩフードホールディングス,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2933.T,2933,紀文食品,プライム（内国株式）,3050,食料品,0001,食品,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2934.T,2934,ジェイフロンティア,グロース（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2935.T,2935,ピックルスホールディングス,プライム（内国株式）,3050,食料品,0001,食品,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2936.T,2936,ベースフード,グロース（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2937.T,2937,サンクゼール,グロース（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2938.T,2938,オカムラ食品工業,スタンダード（内国株式）,3050,食料品,0001,食品,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2961.T,2961,日本調理機,スタンダード（内国株式）,3550,金属製品,0003,建設・資材,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2962.T,2962,テクニスコ,スタンダード（内国株式）,3550,金属製品,0003,建設・資材,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2970.T,2970,ＧＬＣ　ＧＲＯＵＰ,スタンダード（内国株式）,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2971.T,2971,エスコンジャパンリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2972.T,2972,サンケイリアルエステート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2975.T,2975,スター・マイカ・ホールディングス,プライム（内国株式）,8050,不動産業,0017,不動産,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2978.T,2978,ツクルバ,グロース（内国株式）,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2979.T,2979,ＳＯＳｉＬＡ物流リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2980.T,2980,ＳＲＥホールディングス,プライム（内国株式）,8050,不動産業,0017,不動産,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2981.T,2981,ランディックス,グロース（内国株式）,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2982.T,2982,ＡＤワークスグループ,プライム（内国株式）,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2983.T,2983,アールプランナー,グロース（内国株式）,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2984.T,2984,ヤマイチエステート,スタンダード（内国株式）,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2985.T,2985,ファーストステージ,PRO Market,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2986.T,2986,ＬＡホールディングス,グロース（内国株式）,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2989.T,2989,東海道リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2990.T,2990,アイダ設計,PRO Market,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2991.T,2991,ランドネット,スタンダード（内国株式）,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2992.T,2992,アーバンライク,PRO Market,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2993.T,2993,長栄,スタンダード（内国株式）,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2994.T,2994,アンサーホールディングス,PRO Market,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2995.T,2995,ジェイレックス・コーポレーション,PRO Market,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2997.T,2997,ストレージ王,グロース（内国株式）,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2998.T,2998,クリアル,グロース（内国株式）,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
2999.T,2999,ホームポジション,スタンダード（内国株式）,8050,不動産業,0017,不動産,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3001.T,3001,片倉工業,スタンダード（内国株式）,3100,繊維製品,0004,素材・化学,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3002.T,3002,グンゼ,プライム（内国株式）,3100,繊維製品,0004,素材・化学,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3003.T,3003,ヒューリック,プライム（内国株式）,8050,不動産業,0017,不動産,0004,TOPIX Mid400,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3004.T,3004,神栄,スタンダード（内国株式）,6050,卸売業,0013,商社・卸売,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3010.T,3010,ポラリス・ホールディングス,スタンダード（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3011.T,3011,バナーズ,スタンダード（内国株式）,6100,小売業,0014,小売,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3020.T,3020,アプライド,スタンダード（内国株式）,6100,小売業,0014,小売,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3021.T,3021,パシフィックネット,スタンダード（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3023.T,3023,ラサ商事,スタンダード（内国株式）,6050,卸売業,0013,商社・卸売,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3024.T,3024,クリエイト,スタンダード（内国株式）,6050,卸売業,0013,商社・卸売,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3028.T,3028,アルペン,プライム（内国株式）,6100,小売業,0014,小売,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3030.T,3030,ハブ,スタンダード（内国株式）,6100,小売業,0014,小売,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3031.T,3031,ラクーンホールディングス,プライム（内国株式）,5250,情報・通信業,0010,情報通信・サービスその他,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3034.T,3034,クオールホールディングス,プライム（内国株式）,6100,小売業,0014,小売,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3035.T,3035,ケイティケイ,スタンダード（内国株式）,6050,卸売業,0013,商社・卸売,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3036.T,3036,アルコニックス,プライム（内国株式）,6050,卸売業,0013,商社・卸売,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3038.T,3038,神戸物産,プライム（内国株式）,6050,卸売業,0013,商社・卸売,0004,TOPIX Mid400,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3040.T,3040,ソリトンシステムズ,プライム（内国株式）,5250,情報・通信業,0010,情報通信・サービスその他,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3041.T,3041,ビューティカダンホールディングス,スタンダード（内国株式）,6050,卸売業,0013,商社・卸売,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3042.T,3042,セキュアヴェイル,スタンダード（内国株式）,5250,情報・通信業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3045.T,3045,カワサキ,スタンダード（内国株式）,6050,卸売業,0013,商社・卸売,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3046.T,3046,ジンズホールディングス,プライム（内国株式）,6100,小売業,0014,小売,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3048.T,3048,ビックカメラ,プライム（内国株式）,6100,小売業,0014,小売,0004,TOPIX Mid400,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3050.T,3050,ＤＣＭホールディングス,プライム（内国株式）,6100,小売業,0014,小売,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3053.T,3053,ペッパーフードサービス,スタンダード（内国株式）,6100,小売業,0014,小売,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3054.T,3054,ハイパー,スタンダード（内国株式）,6050,卸売業,0013,商社・卸売,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3058.T,3058,三洋堂ホールディングス,スタンダード（内国株式）,6100,小売業,0014,小売,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3059.T,3059,ヒラキ,スタンダード（内国株式）,6100,小売業,0014,小売,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3063.T,3063,ジェイグループホールディングス,グロース（内国株式）,6100,小売業,0014,小売,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3064.T,3064,ＭｏｎｏｔａＲＯ,プライム（内国株式）,6100,小売業,0014,小売,0004,TOPIX Mid400,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3065.T,3065,ライフフーズ,スタンダード（内国株式）,6100,小売業,0014,小売,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
3067.T,3067,東京一番フーズ,スタンダード（内国株式）,6100,小売業,0014,小売,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
